time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
9.673926830291748,66,4544,115,174110,4267792612,29157462,19515,0,44547
9.726709842681885,72,5220,110,166540,4267632128,29324002,19625,0,44799
9.779366970062256,69,5078,110,166540,4267468616,29489028,19734,0,45047
9.833056926727295,94,6852,133,201362,4267267254,29694932,19870,0,45351
9.885449886322021,69,4794,111,168054,4267103808,29858444,19978,0,45596
9.93762493133545,66,4488,117,177138,4266932726,30034068,20094,0,45856
9.990193843841553,72,5112,111,166606,4266772176,30200674,20205,0,46111
10.043317794799805,64,4524,113,171082,4266604122,30374784,20320,0,46372
10.095120906829834,77,5526,107,161998,4266451208,30533754,20425,0,46611
10.14702582359314,67,4674,108,163512,4266289210,30697266,20533,0,46855
10.199936866760254,76,5304,118,178652,4266110558,30878946,20653,0,47125
10.252883911132812,77,5406,116,175624,4265942504,31053056,20768,0,47389
10.305749893188477,73,5258,110,166540,4265775964,31221110,20879,0,47639
10.359712839126587,82,5940,109,165026,4265610938,31390678,20991,0,47895
10.412073850631714,77,5430,117,177138,4265444464,31561760,21104,0,48151
10.464781999588013,74,5256,111,166606,4265279372,31728366,21215,0,48406
10.517114877700806,94,6780,139,210446,4265071954,31938812,21354,0,48716
10.569278955459595,96,6924,130,196820,4264879676,32135632,21484,0,49006
10.621466875076294,72,4956,118,178652,4264704052,32314284,21602,0,49274
10.673473834991455,89,6398,133,201362,4264504204,32515646,21735,0,49571
10.727418899536133,70,4984,116,175624,4264327066,32695812,21854,0,49841
10.780852794647217,87,6558,115,174110,4264157498,32866894,21967,0,50099
10.834009885787964,72,5144,109,165026,4263998528,33031920,22076,0,50346
10.886413812637329,78,5612,110,166540,4263844166,33195432,22184,0,50594
10.938883781433105,77,5418,114,172596,4263674598,33369542,22299,0,50852
10.99186897277832,83,6154,116,174176,4263501936,33545232,22416,0,51120
11.044715881347656,89,6518,118,178652,4263332368,33722370,22533,0,51391
11.098068952560425,75,5394,108,163512,4263168856,33887396,22642,0,51638
11.150534868240356,85,6110,114,172596,4263002316,34056964,22754,0,51891
11.203295946121216,68,4644,118,178652,4262826692,34235616,22872,0,52159
11.255450963973999,83,6162,108,163512,4262669236,34400642,22981,0,52411
11.307926893234253,76,5532,107,161998,4262513294,34562640,23088,0,52655
11.35998797416687,77,5490,109,165026,4262348268,34727666,23197,0,52904
11.412807941436768,82,6080,108,163512,4262187850,34892692,23306,0,53157
11.465415954589844,76,5492,108,162064,4262031842,35053242,23413,0,53399
11.51920485496521,76,5480,117,177138,4261858152,35230380,23530,0,53667
11.572121858596802,71,4966,111,168054,4261693126,35399948,23642,0,53924
11.624695777893066,80,5960,113,162418,4261538278,35562366,23755,0,54173
11.677645921707153,74,5232,112,169568,4261373252,35731934,23867,0,54427
11.729797840118408,78,5664,108,163512,4261217310,35892418,23973,0,54667
11.782075881958008,73,5142,113,171082,4261050770,36065014,24087,0,54929
11.834337949752808,71,4950,112,169568,4260884230,36234582,24199,0,55184
11.887539863586426,79,5454,128,193792,4260690504,36431402,24329,0,55480
