time,rx_packets,rx_bytes,tx_packets,tx_bytes,bytes,packets,drops,overlimits,BACKLOG
7.5569939613342285,29,177122,0,0,0,18088,234,0,0
7.609226942062378,28,150992,0,0,0,18088,234,0,0
7.662937879562378,30,152572,0,0,0,18088,234,0,0
7.715650796890259,33,161458,0,0,0,18088,234,0,0
7.767842769622803,30,171396,0,0,0,18088,234,0,0
7.820250988006592,34,168764,0,0,0,18088,234,0,0
7.872594833374023,27,145134,0,0,0,18088,234,0,0
7.925177812576294,34,162972,0,0,0,18088,234,0,0
7.977932929992676,29,164090,0,0,0,18088,234,0,0
8.030892848968506,32,152704,0,0,0,18088,234,0,0
8.084521770477295,33,190418,0,0,0,18088,234,0,0
8.136789798736572,31,155534,0,0,0,18088,234,0,0
8.188997983932495,34,164420,0,0,0,18088,234,0,0
8.24158787727356,32,161392,0,0,0,18088,234,0,0
8.29456877708435,33,168698,0,0,0,18088,234,0,0
8.347372770309448,35,167382,0,0,0,18088,234,0,0
8.399948835372925,33,149874,0,0,0,18088,234,0,0
8.453780889511108,31,162774,0,0,0,18088,234,0,0
8.506925821304321,35,177518,0,0,0,18088,234,0,0
8.559311866760254,33,178834,0,0,0,18088,234,0,0
8.611949920654297,34,168764,0,0,0,18088,234,0,0
8.66495680809021,32,171528,0,0,0,18088,234,0,0
8.718291997909546,32,164288,0,0,0,18088,234,0,0
8.77173399925232,32,174424,0,0,0,18088,234,0,0
8.82602596282959,35,164486,0,0,0,18088,234,0,0
8.878578901290894,29,155402,0,0,0,18088,234,0,0
8.931384801864624,33,162906,0,0,0,18088,234,0,0
8.983481884002686,30,158364,0,0,0,18088,234,0,0
9.036101818084717,32,181664,0,0,0,18088,234,0,0
9.089534997940063,28,168368,0,0,0,18088,234,0,0
9.142428874969482,33,170146,0,0,0,18088,234,0,0
9.195543766021729,34,161524,0,0,0,18088,234,0,0
9.250917911529541,32,171528,0,0,0,18088,234,0,0
9.303236961364746,33,162906,0,0,0,18088,234,0,0
9.355670928955078,29,148162,0,0,0,18088,234,0,0
9.408275842666626,34,155732,0,0,0,18088,234,0,0
9.461028814315796,35,167382,0,0,0,18088,234,0,0
9.513924837112427,32,161392,1,70,0,18158,235,0,0
9.56643795967102,32,164288,0,0,0,18158,235,0,0
9.621754884719849,32,187456,0,0,0,18158,235,0,0
9.67435598373413,31,171462,0,0,0,18158,235,0,0
9.727033853530884,33,168698,0,0,0,18158,235,0,0
9.779451847076416,29,158298,0,0,0,18158,235,0,0
9.832820892333984,32,186008,0,0,0,18158,235,0,0
9.885624885559082,30,172844,0,0,0,18158,235,0,0
9.93764591217041,29,171330,0,0,0,18158,235,0,0
9.990201950073242,33,165802,0,0,0,18158,235,0,0
10.043027877807617,32,162840,0,0,0,18158,235,0,0
10.095162868499756,30,154020,0,0,0,18158,235,0,0
10.148416996002197,31,161326,0,0,0,18158,235,0,0
10.201036930084229,31,183046,0,0,0,18158,235,0,0
10.253445863723755,35,164486,0,0,0,18158,235,0,0
10.305874824523926,29,166986,0,0,0,18158,235,0,0
10.3593909740448,31,156982,0,0,0,18158,235,0,0
10.41158390045166,31,167118,0,0,0,18158,235,0,0
10.464393854141235,33,170146,0,0,0,18158,235,0,0
10.517033815383911,31,197526,0,0,0,18158,235,0,0
10.569188833236694,31,185942,0,0,0,18158,235,0,0
